BOAT,DATETIME,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s,BearingToMark,RelativeAngle,VMC,BearingToTarget
USA,2025-01-19 03:12:36,2025-01-19 16:12:36,-36.8336331,174.7667192,61.78,61.28,214.53,-146.19,33.18,66.91,-26.51,-2.75,211.57,1.77,-53.12,22.67,19.83,0.0,16.19,12.43,8.51,-14.17,-21.29,-0.63,2.64,680.46,-723.54,613.75,-1.07,0.35,-0.82,7.0,0.35,-1.75,0.08,7.0,4.0,25011905.0,-274.7,-3.6,18.4,191.24,53.68,0.1,,311.6372957247801,41.047425166249795,262.89270427521996
USA,2025-01-19 03:12:37,2025-01-19 16:12:37,-36.8337651,174.7666263,61.07,60.35,211.25,-144.22,33.63,66.96,-29.07,-3.89,209.46,0.93,-49.52,22.67,19.82,0.0,16.19,12.47,8.39,-14.28,-20.53,-0.43,1.87,484.38,-768.34,693.01,-0.64,0.36,-0.7,4.57,-1.44,2.28,0.09,7.0,4.0,25011905.0,-275.7,-3.6,17.06,182.88,53.68,0.1,,307.55135929211167,37.22047564182994,263.69864070788833
USA,2025-01-19 03:12:38,2025-01-19 16:12:38,-36.8339003,174.7665437,60.3,60.19,208.02,-142.66,34.83,66.91,-31.94,-0.77,206.31,0.25,-46.54,22.64,19.83,0.0,16.16,12.47,8.64,-14.01,-23.73,-0.46,4.5,674.53,-725.73,804.94,-1.72,0.35,-0.69,-2.21,-1.76,2.9,0.09,7.0,4.0,25011905.0,-276.7,-3.6,14.69,169.51,53.68,0.1,,303.4722776324779,33.25746690899043,264.54772236752206
USA,2025-01-19 03:12:39,2025-01-19 16:12:39,-36.8340321,174.7664659,57.11,58.32,209.95,-141.93,35.63,66.78,-35.94,1.6,204.71,1.46,-44.05,22.66,19.79,0.0,16.31,12.44,8.51,-14.17,-24.2,-1.35,4.82,533.09,-737.31,352.12,-2.02,0.33,-0.68,-1.51,2.55,2.9,0.09,7.0,4.0,25011905.0,-277.7,-3.6,14.11,160.09,53.68,0.1,,304.5582478418824,32.39529138889856,265.3917521581176
USA,2025-01-19 03:12:40,2025-01-19 16:12:40,-36.8341558,174.7663907,54.51,54.6,208.09,-143.49,36.53,66.9,-38.73,-2.32,205.48,0.84,-42.67,22.88,19.76,0.0,16.33,12.43,8.56,-14.34,-22.6,0.2,2.09,638.27,-726.09,629.47,-1.01,0.34,-0.48,-2.76,1.94,2.88,0.1,7.0,4.0,25011905.0,-278.7,-3.6,14.37,150.07,53.68,0.1,,301.89364594958533,28.80004132137878,266.19635405041464
USA,2025-01-19 03:12:41,2025-01-19 16:12:41,-36.8342799,174.7663202,55.95,54.46,210.02,-145.25,37.0,66.66,-37.61,8.54,203.96,1.92,-47.57,22.92,19.55,0.0,15.55,11.38,6.89,-15.98,-20.73,-3.34,0.3,628.0,-753.6,523.84,-5.14,0.54,0.06,1.74,2.68,2.43,0.07,7.0,4.0,25011905.0,-279.6,-3.6,12.51,139.43,53.68,0.1,,303.00184817210027,30.474067593765586,267.0181518278997
USA,2025-01-19 03:12:42,2025-01-19 16:12:42,-36.8343944,174.766226,54.94,55.41,221.34,-142.14,37.56,66.23,-41.06,15.71,214.89,0.71,-43.1,22.89,19.95,0.0,16.74,13.26,10.03,-12.94,-20.7,-0.67,2.95,600.88,-742.0,579.05,-7.05,0.61,-0.0,3.45,2.29,2.44,0.09,7.0,4.0,25011905.0,-280.6,-3.6,14.6,128.25,53.68,0.1,,313.5588116625304,37.85908689860726,267.78118833746964
USA,2025-01-19 03:12:43,2025-01-19 16:12:43,-36.8344829,174.7661084,51.34,51.2,237.08,-158.11,37.83,65.82,-30.37,13.0,229.2,2.67,-44.13,22.87,20.17,0.0,17.01,13.54,9.99,-12.87,-22.83,1.24,6.28,1302.72,-745.4,1387.55,-8.29,0.6,0.01,-2.61,0.1,2.42,0.08,7.0,4.0,25011905.0,-281.7,-3.6,26.31,119.74,53.68,0.1,,328.70594754450076,43.870684780739246,268.3740524554993
USA,2025-01-19 03:12:44,2025-01-19 16:12:44,-36.8345456,174.7659782,49.46,48.55,249.47,-166.26,37.85,65.45,-23.18,14.16,240.66,3.9,-48.69,14.67,9.45,0.0,6.78,4.31,1.61,-13.03,-18.76,-0.63,2.77,1358.69,-679.63,1274.83,-8.0,0.43,0.01,-1.47,2.01,2.43,0.07,7.0,4.0,25011905.0,-282.7,-3.6,42.76,116.26,53.68,0.1,,340.6729075932835,46.67266002589234,268.7970924067165
USA,2025-01-19 03:12:45,2025-01-19 16:12:45,-36.8345785,174.7658412,46.56,45.99,264.04,-97.16,37.82,65.11,-21.15,14.96,254.7,4.42,-43.93,1.51,-1.63,0.0,-1.14,-0.82,-0.88,-2.61,1.87,0.74,1.01,1306.38,-732.1,1388.1,-7.85,0.32,-0.01,-2.55,0.51,2.43,0.07,7.0,4.0,25011905.0,-283.7,-3.6,65.01,116.25,53.68,0.1,,355.0231681787315,46.38446223649811,269.0168318212685
USA,2025-01-19 03:12:46,2025-01-19 16:12:46,-36.8345765,174.7657065,45.28,43.49,277.99,159.19,37.64,64.79,51.28,10.43,274.23,0.72,-43.3,-20.72,-20.68,0.0,-18.77,-16.09,-15.1,5.71,16.69,-1.33,3.26,722.59,-793.76,689.58,-4.6,0.36,0.23,1.6,1.96,2.41,0.08,7.0,4.0,25011905.0,-284.7,-3.6,98.27,115.84,53.68,0.1,,9.001107013154126,44.72239119617235,268.9888929868459
USA,2025-01-19 03:12:47,2025-01-19 16:12:47,-36.8345524,174.76558,42.99,41.41,287.32,157.82,37.37,64.5,60.21,8.41,284.28,0.75,-39.04,-23.22,-22.98,0.0,-22.56,-22.32,-21.59,1.54,17.42,1.55,4.02,671.5,-729.4,727.83,-4.09,0.35,0.46,0.43,5.92,2.41,-0.35,7.0,4.0,25011905.0,-285.6,-3.6,107.91,119.35,53.68,84.2,,18.521868938951116,40.76322443066335,268.7981310610489
USA,2025-01-19 03:12:48,2025-01-19 16:12:48,-36.8345155,174.7654638,42.22,40.02,293.52,154.3,35.93,64.57,57.38,2.91,293.08,0.04,-38.63,-23.23,-21.01,0.0,-19.07,-16.7,-14.64,8.7,16.67,0.93,2.92,767.26,-692.57,788.19,-0.15,0.35,0.83,0.57,7.01,2.39,-3.75,7.0,4.0,25011905.0,-286.6,-3.6,117.33,125.42,53.68,87.8,,25.011627392308526,38.26069300032537,268.50837260769146
USA,2025-01-19 03:12:49,2025-01-19 16:12:49,-36.8344724,174.7653516,42.28,39.91,295.9,150.65,35.18,66.3,56.82,2.03,296.05,0.23,-35.7,-23.23,-21.59,0.0,-19.9,-18.46,-16.48,6.64,15.47,0.87,0.35,638.05,-730.25,735.19,-0.37,0.36,1.01,1.53,7.0,2.4,-3.73,7.0,4.0,25011905.0,-287.6,-3.6,111.01,133.46,53.68,87.9,,27.7344415218069,37.422621649507974,268.1655584781931
USA,2025-01-19 03:12:50,2025-01-19 16:12:50,-36.8344254,174.765239,44.28,40.77,297.69,150.24,35.19,67.85,51.93,0.78,297.44,0.34,-38.12,-23.23,-19.58,0.0,-16.0,-12.41,-8.34,14.82,21.39,0.94,-1.18,769.94,-752.18,1121.57,0.83,0.35,0.99,0.06,7.0,2.4,-3.72,7.0,4.0,25011905.0,-288.7,-3.6,104.05,143.13,53.68,86.5,,29.90519106663652,38.38418804157355,267.7848089333635
USA,2025-01-19 03:12:51,2025-01-19 16:12:51,-36.8343724,174.7651212,46.78,43.53,297.25,147.83,35.49,69.36,47.7,-1.86,299.72,-0.95,-37.58,-23.24,-19.77,0.0,-16.26,-11.94,-8.24,15.14,22.56,-1.83,-1.9,720.18,-734.0,686.59,2.8,0.35,0.66,3.45,7.0,2.39,-3.72,7.0,4.0,25011905.0,-289.7,-3.6,92.84,151.03,53.68,79.6,,29.90281013363858,40.552286148210854,267.3471898663614
USA,2025-01-19 03:12:52,2025-01-19 16:12:52,-36.8343195,174.7649957,48.5,45.81,296.36,145.39,35.48,70.5,46.06,-0.85,297.09,-0.14,-33.7,-23.25,-21.5,0.0,-19.46,-17.41,-15.01,8.13,22.36,-1.07,-2.36,526.13,-664.94,555.99,0.93,0.36,0.3,3.68,7.0,2.4,-3.72,7.0,4.0,25011905.0,-290.2,-3.6,91.81,156.9,53.68,76.8,,29.46322594380996,42.22757105068598,266.89677405619005
USA,2025-01-19 03:12:53,2025-01-19 16:12:53,-36.8342677,174.7648651,49.79,46.86,295.07,144.15,34.85,71.34,43.3,-1.25,295.3,0.73,-37.26,-23.24,-18.82,0.0,-14.01,-9.38,-3.24,19.92,22.26,-0.06,-2.64,732.37,-737.2,789.43,0.85,0.36,0.13,1.74,7.0,2.4,-3.72,7.0,4.0,25011905.0,-291.2,-3.6,89.43,169.08,53.68,92.8,,28.629098756968176,43.70266212250334,266.4409012430318
USA,2025-01-19 03:12:54,2025-01-19 16:12:54,-36.8342151,174.7647288,51.96,48.94,295.06,142.34,34.34,71.9,40.18,1.03,295.31,-0.3,-35.73,-23.24,-18.41,0.0,-13.28,-8.07,-2.46,20.73,20.62,-0.03,-2.4,876.75,-737.8,1084.88,0.04,0.35,0.08,1.05,7.0,2.41,-3.72,7.0,4.0,25011905.0,-292.6,-3.6,86.83,180.38,53.68,89.2,,29.096953994682053,45.40254806854665,265.96304600531795
USA,2025-01-19 03:12:55,2025-01-19 16:12:55,-36.8341611,174.764587,53.51,50.54,294.44,140.91,33.48,72.33,37.77,-4.06,295.17,0.49,-38.72,-23.24,-17.19,0.0,-10.94,-4.24,2.26,25.55,19.25,-1.77,-3.46,769.14,-713.2,666.4,1.43,0.37,-0.15,2.21,7.0,2.41,-3.72,7.0,4.0,25011905.0,-293.6,-3.6,82.55,188.28,53.68,82.9,,28.983433310323562,46.80839957461966,265.45656668967644
USA,2025-01-19 03:12:56,2025-01-19 16:12:56,-36.8341129,174.7644362,55.39,52.62,290.77,139.1,32.43,72.49,35.73,-0.3,290.59,0.62,-37.24,-23.24,-19.93,0.0,-16.56,-12.76,-9.01,14.16,19.3,-0.4,-3.84,337.65,-704.33,496.58,0.04,0.36,-0.27,1.81,7.0,2.41,-3.71,7.0,4.0,25011905.0,-294.2,-3.6,83.87,196.09,53.68,33.5,,25.79310272563231,49.87155844507712,264.9768972743677
USA,2025-01-19 03:12:57,2025-01-19 16:12:57,-36.8340657,174.7642807,56.13,53.56,291.89,141.09,32.38,72.31,34.29,1.58,290.77,1.12,-46.57,-23.23,-16.99,0.0,-10.4,-3.52,4.43,27.55,23.75,0.73,-4.38,671.01,-701.65,913.82,-0.65,0.35,-0.41,0.28,7.0,2.42,-3.71,7.0,4.0,25011905.0,-295.8,-3.6,82.71,210.58,53.68,32.2,,27.40385447978298,49.83133971576226,264.486145520217
USA,2025-01-19 03:12:58,2025-01-19 16:12:58,-36.8340135,174.7641251,57.2,54.42,292.54,140.2,32.2,72.39,32.74,-1.23,293.14,0.04,-45.05,-23.21,-14.85,0.0,-6.08,3.27,12.99,36.17,23.01,0.05,-3.79,811.3,-644.65,965.18,0.39,0.36,-0.47,0.01,7.0,2.41,-3.71,7.0,4.0,25011905.0,-296.7,-3.6,77.09,219.9,53.68,31.5,,28.605211842538267,50.21813529071112,263.93478815746175
USA,2025-01-19 03:12:59,2025-01-19 16:12:59,-36.8339607,174.763964,59.73,56.24,291.52,137.56,32.42,72.37,31.55,0.48,292.09,-0.19,-39.79,-23.23,-16.62,0.0,-10.03,-2.73,4.18,27.55,22.34,-1.55,-2.7,778.18,-696.71,797.04,0.03,0.36,-0.56,1.11,7.0,2.41,-3.71,7.0,4.0,25011905.0,-297.7,-3.6,76.14,229.46,53.68,30.7,,28.166276284195988,52.656859290956646,263.353723715804
USA,2025-01-19 03:13:00,2025-01-19 16:13:00,-36.8339069,174.7637954,61.46,58.62,291.27,137.12,32.35,72.11,30.68,-3.12,291.82,0.34,-39.39,-23.24,-17.26,0.0,-10.45,-3.77,4.33,27.4,21.91,-1.1,-3.33,601.12,-553.65,617.8,1.14,0.34,-0.69,1.32,7.0,2.4,-3.71,7.0,4.0,25011905.0,-298.7,-3.6,72.2,238.0,53.68,29.9,,28.53517271471793,53.99408682378952,262.73482728528205
USA,2025-01-19 03:13:01,2025-01-19 16:13:01,-36.8338584,174.7636213,61.86,59.2,287.81,136.54,32.72,71.77,30.81,-1.59,288.29,0.29,-43.54,-23.24,-16.87,0.0,-10.54,-3.39,3.34,26.73,21.31,-1.16,-2.47,535.86,-565.17,579.54,0.31,0.37,-0.75,1.66,7.0,2.41,-3.71,7.0,4.0,25011905.0,-299.6,-3.6,69.8,249.86,53.68,29.0,,25.676667568754567,55.7515442698659,262.13333243124544
USA,2025-01-19 03:13:02,2025-01-19 16:13:02,-36.8338133,174.7634445,62.14,59.74,287.0,137.03,33.1,71.16,30.58,0.13,287.38,-0.17,-43.02,-23.24,-19.11,0.0,-14.85,-10.27,-5.37,17.89,20.48,0.14,-0.73,841.85,-749.03,918.68,0.21,0.34,-0.76,0.56,7.0,2.4,-3.71,7.0,4.0,25011905.0,-300.6,-3.6,67.09,259.65,53.68,28.2,,25.46548911765848,56.10275286274793,261.5345108823415
USA,2025-01-19 03:13:03,2025-01-19 16:13:03,-36.8337685,174.763266,63.16,60.06,287.56,138.49,32.82,70.64,30.06,-0.17,287.0,0.52,-49.36,-23.26,-20.5,0.0,-17.73,-14.73,-11.86,11.5,20.2,-1.16,-1.13,701.52,-793.08,678.37,0.4,0.35,-0.78,0.69,7.0,2.4,-3.71,7.0,4.0,25011905.0,-301.6,-3.6,65.51,270.8,53.68,27.3,,26.650175214679678,56.44999410270774,260.9098247853203
USA,2025-01-19 03:13:04,2025-01-19 16:13:04,-36.8337246,174.7630839,63.93,61.06,285.96,140.63,32.95,70.3,28.58,-2.44,286.39,0.41,-52.85,-23.25,-19.34,0.0,-14.83,-10.49,-4.93,18.14,20.49,-0.17,-1.7,724.68,-805.14,874.2,1.09,0.35,-0.78,0.18,7.0,2.4,-3.71,7.0,4.0,25011905.0,-302.7,-3.6,62.87,281.77,53.68,26.5,,25.699527655286488,57.60608252556027,260.2604723447135
USA,2025-01-19 03:13:05,2025-01-19 16:13:05,-36.8336841,174.7628972,65.25,62.57,284.05,140.58,33.15,69.98,27.79,-1.8,284.88,-0.33,-53.37,-23.24,-17.6,0.0,-11.8,-5.62,0.94,24.22,20.63,-1.28,-1.89,938.41,-792.29,966.17,1.41,0.36,-0.91,0.52,7.0,2.4,-3.71,7.0,4.0,25011905.0,-303.7,-3.6,59.3,293.46,53.68,25.6,,24.44296283728687,59.40188009883686,259.60703716271314
USA,2025-01-19 03:13:06,2025-01-19 16:13:06,-36.8336493,174.7627033,67.58,64.1,281.62,139.86,34.25,69.53,28.67,-5.76,282.19,0.34,-50.17,-23.25,-18.49,0.0,-13.35,-8.16,-1.68,21.41,21.41,-2.21,-3.24,581.58,-782.34,545.69,1.74,0.36,-1.04,1.81,7.0,2.39,-3.71,7.0,4.0,25011905.0,-304.7,-3.6,55.27,303.54,53.68,24.8,,22.65297749293734,62.36650649414131,258.96702250706267
USA,2025-01-19 03:13:07,2025-01-19 16:13:07,-36.8336283,174.7624991,69.59,66.4,275.2,140.76,35.31,68.87,28.26,-3.27,275.94,0.15,-55.34,-23.24,-16.38,0.0,-9.63,-1.82,5.55,28.87,21.41,-1.57,-2.89,609.23,-817.82,637.83,1.07,0.36,-1.31,1.77,7.0,2.4,-3.64,7.0,4.0,25011905.0,-305.7,-3.6,50.4,311.69,53.68,23.9,,16.782048819366366,66.62616233769423,258.4179511806336
USA,2025-01-19 03:13:08,2025-01-19 16:13:08,-36.8336184,174.7622887,70.28,68.09,273.39,141.7,35.38,67.89,27.78,-2.28,273.5,0.19,-54.41,-23.21,-16.36,0.0,-8.99,-1.22,7.37,30.37,21.57,0.35,-3.36,962.91,-820.8,1099.56,0.46,0.34,-1.46,0.19,7.0,2.4,-3.59,7.0,4.0,25011905.0,-306.7,-3.6,47.24,320.5,53.68,23.1,,15.446684939619672,67.74139556514747,257.9433150603803
USA,2025-01-19 03:13:09,2025-01-19 16:13:09,-36.8336139,174.7620771,70.61,67.75,271.82,141.45,35.49,66.89,27.53,0.18,270.63,0.48,-57.37,-23.24,-16.15,0.0,-9.12,-1.3,6.2,29.57,22.03,-1.34,-2.15,911.78,-822.5,1025.43,0.04,0.36,-1.51,0.97,7.0,2.4,-3.59,7.0,4.0,25011905.0,-307.6,-3.6,45.88,327.37,53.68,22.2,,14.324640508606649,68.414693997773,257.49535949139334
USA,2025-01-19 03:13:10,2025-01-19 16:13:10,-36.8336106,174.7618624,72.2,69.34,271.46,141.18,35.58,65.85,27.57,-1.56,271.2,0.25,-53.53,-23.23,-16.76,0.0,-9.65,-1.95,6.09,29.15,21.75,-0.97,-2.01,905.39,-825.39,961.94,0.51,0.37,-1.58,0.44,7.0,2.4,-3.59,7.0,4.0,25011905.0,-308.7,-3.6,44.33,335.16,53.68,21.4,,14.435389629185408,69.92060045623623,257.02461037081457
USA,2025-01-19 03:13:11,2025-01-19 16:13:11,-36.8336131,174.7616405,75.12,71.78,269.1,143.73,35.69,64.83,25.19,-4.56,269.38,0.49,-61.06,-23.2,-14.1,0.0,-4.58,6.0,16.7,39.92,22.49,-0.78,-3.45,974.9,-820.26,1080.56,1.01,0.34,-1.65,0.59,7.0,2.4,-3.59,7.0,4.0,25011905.0,-309.6,-3.6,41.28,341.77,53.68,20.6,,12.527286492343137,73.33160459302958,256.5727135076569
USA,2025-01-19 03:13:12,2025-01-19 16:13:12,-36.833628,174.7614106,77.46,74.59,264.68,145.76,35.93,63.87,23.21,-2.25,264.39,0.35,-66.7,-23.21,-14.78,0.0,-6.24,2.98,12.37,35.67,23.76,-1.62,-3.14,964.69,-824.87,1077.64,0.27,0.37,-1.94,0.65,7.0,2.39,-3.59,7.0,4.0,25011905.0,-310.6,-3.6,37.95,347.91,53.68,19.8,,8.461655485004655,76.61681393802463,256.21834451499535
USA,2025-01-19 03:13:13,2025-01-19 16:13:13,-36.8336522,174.7611766,78.43,75.75,262.83,146.18,36.07,62.81,23.32,-0.69,262.09,0.42,-66.82,-23.23,-16.16,0.0,-8.95,-0.98,6.59,29.95,23.25,-1.83,-2.15,795.96,-826.67,723.35,-0.23,0.34,-2.04,0.94,7.0,2.39,-3.59,7.0,4.0,25011905.0,-311.7,-3.6,35.04,331.09,53.68,19.0,,6.887958215324545,77.86393688807058,255.94204178467544
USA,2025-01-19 03:13:14,2025-01-19 16:13:14,-36.8336805,174.7609411,78.64,76.56,263.16,147.1,36.23,61.76,23.69,-0.14,261.45,1.27,-67.62,-23.24,-18.71,0.0,-13.88,-8.98,-2.88,20.3,23.3,-0.77,-1.98,657.31,-821.86,657.8,-0.41,0.35,-2.07,0.25,7.0,2.4,-3.59,7.0,4.0,25011905.0,-312.7,-3.6,33.59,319.23,53.68,18.3,,7.468724185796532,77.97281536664319,255.6912758142035
USA,2025-01-19 03:13:15,2025-01-19 16:13:15,-36.8337081,174.7607055,78.55,76.49,262.91,148.74,36.42,60.89,22.68,-2.48,262.14,0.49,-70.28,-23.21,-16.3,0.0,-8.56,-0.57,7.58,30.68,23.25,-0.43,-2.97,846.35,-818.43,959.24,0.13,0.36,-2.12,-0.19,7.0,2.4,-3.59,7.0,4.0,25011905.0,-313.7,-3.6,32.85,308.45,53.68,17.5,,7.5032943276543165,77.87740422647293,255.4067056723457
USA,2025-01-19 03:13:16,2025-01-19 16:13:16,-36.8337411,174.7604707,79.13,76.56,260.64,148.94,36.74,60.16,22.86,0.72,258.99,0.51,-70.03,-23.23,-17.55,0.0,-12.13,-5.87,-0.6,22.88,23.13,-1.85,-2.39,675.19,-805.97,735.47,-0.78,0.34,-2.1,0.51,7.0,2.4,-3.59,7.0,4.0,25011905.0,-314.7,-3.6,30.82,295.05,53.68,16.8,,5.465166236536049,78.77029758458242,255.17483376346394
USA,2025-01-19 03:13:17,2025-01-19 16:13:17,-36.8337775,174.760236,78.42,76.71,259.98,149.95,37.78,59.37,23.82,-1.44,259.17,0.93,-68.34,-23.23,-17.52,0.0,-11.37,-4.83,3.08,26.19,23.05,-0.93,-3.06,565.93,-821.5,603.11,0.11,0.36,-2.05,0.03,7.0,2.4,-3.59,7.0,4.0,25011905.0,-315.6,-3.6,29.8,286.83,53.68,16.0,,5.009071685070239,78.12050509337666,254.97092831492978
USA,2025-01-19 03:13:18,2025-01-19 16:13:18,-36.8338163,174.7600052,77.12,75.71,259.29,150.35,38.95,58.64,25.21,-1.18,258.5,0.57,-68.39,-23.24,-17.37,0.0,-11.56,-5.19,1.25,24.52,23.21,-1.09,-3.35,538.68,-820.82,665.84,-0.25,0.34,-2.06,0.28,7.0,2.39,-3.59,7.0,4.0,25011905.0,-316.6,-3.6,29.13,276.63,53.68,15.4,,4.4932736547623335,76.88297458863315,254.7967263452377
USA,2025-01-19 03:13:19,2025-01-19 16:13:19,-36.833858,174.7597787,76.2,74.44,258.65,150.6,40.42,57.92,27.7,0.35,256.53,0.97,-67.12,-23.24,-18.54,0.0,-13.53,-8.22,-2.68,20.5,23.14,-1.37,-3.43,528.05,-823.04,525.64,-0.43,0.35,-1.96,0.69,7.0,2.39,-3.59,7.0,4.0,25011905.0,-317.6,-3.6,28.19,268.99,53.68,14.6,,3.9821815318371705,76.01603000858556,254.6678184681628
USA,2025-01-19 03:13:20,2025-01-19 16:13:20,-36.8338977,174.7595565,74.03,72.71,259.26,151.41,41.64,57.28,29.56,0.79,257.31,0.78,-66.48,-23.23,-17.35,0.0,-11.18,-4.55,2.17,25.34,22.88,-0.57,-4.38,512.99,-815.9,682.47,-0.76,0.56,-1.49,0.52,7.0,2.4,-3.59,7.0,4.0,25011905.0,-318.6,-3.6,27.89,260.78,53.68,13.9,,4.755680273882831,73.77513603342085,254.50431972611716
USA,2025-01-19 03:13:21,2025-01-19 16:13:21,-36.8339333,174.7593394,73.05,70.74,260.81,150.67,42.51,56.79,31.46,4.53,257.88,1.1,-65.53,-23.22,-16.14,0.0,-8.93,-1.11,6.92,30.22,22.71,-0.71,-3.13,681.22,-812.54,819.37,-1.72,0.69,-1.05,0.69,7.0,2.42,-3.59,7.0,4.0,25011905.0,-319.7,-3.6,27.91,254.37,53.68,13.3,,6.54640808978246,72.57370217395638,254.26359191021754
USA,2025-01-19 03:13:22,2025-01-19 16:13:22,-36.8339589,174.7591208,73.43,70.83,264.73,149.49,41.7,56.42,31.28,1.16,262.24,1.6,-62.39,-23.22,-15.52,0.0,-7.05,1.82,11.09,34.2,22.48,-0.59,-3.15,838.85,-813.13,931.2,-0.8,0.64,-1.18,0.65,7.0,2.41,-3.59,7.0,4.0,25011905.0,-320.7,-3.6,28.0,251.81,53.68,12.6,,10.949067339895237,72.09331066699151,253.78093266010478
USA,2025-01-19 03:13:23,2025-01-19 16:13:23,-36.8339785,174.7588984,74.93,71.96,265.38,149.95,41.36,56.28,28.94,-0.86,263.67,1.14,-65.31,-23.21,-14.24,0.0,-4.65,5.62,16.19,39.34,23.87,-0.71,-3.74,956.76,-806.75,1121.65,0.1,0.69,-1.14,0.36,7.0,2.4,-3.59,7.0,4.0,25011905.0,-321.7,-3.6,27.14,251.18,53.68,11.9,,12.298419110078726,73.21046529395048,253.08158088992127
USA,2025-01-19 03:13:24,2025-01-19 16:13:24,-36.8339996,174.7586716,76.49,73.41,264.04,149.25,41.09,56.19,28.17,1.34,262.54,0.95,-66.34,-23.22,-14.83,0.0,-6.38,3.0,12.42,35.8,23.57,-2.44,-2.98,1089.07,-798.37,1008.13,-0.89,0.66,-1.3,0.81,7.0,2.42,-3.59,7.0,4.0,25011905.0,-322.6,-3.6,25.35,250.75,53.68,11.2,,11.753605635965528,74.88620780588079,252.2863943640345
USA,2025-01-19 03:13:25,2025-01-19 16:13:25,-36.83402,174.7584389,77.73,75.88,265.65,149.23,40.76,55.98,27.9,-1.37,264.71,1.04,-65.42,-23.23,-16.96,0.0,-10.21,-3.06,4.37,27.51,22.83,-2.1,-3.32,615.92,-812.18,545.72,-0.48,0.77,-1.13,0.79,7.0,2.4,-3.59,7.0,4.0,25011905.0,-323.6,-3.6,23.94,249.83,53.68,10.6,,14.347504973980108,75.30564848080039,251.30249502601987
USA,2025-01-19 03:13:26,2025-01-19 16:13:26,-36.834041,174.7582064,76.95,75.07,265.82,150.7,40.63,55.87,27.63,2.35,262.97,1.17,-68.3,-23.01,-16.03,0.0,-8.6,-0.72,7.41,30.42,22.98,-1.45,-3.86,397.55,-817.5,412.92,-1.52,0.77,-1.26,0.93,7.0,2.43,-3.59,7.0,4.0,25011905.0,-324.6,-3.6,22.89,248.89,53.68,9.8,,15.664877280312908,74.0918804336804,250.15512271968709
USA,2025-01-19 03:13:27,2025-01-19 16:13:27,-36.8340566,174.7579761,76.04,73.73,266.85,151.81,40.55,55.98,26.97,-0.24,265.52,1.01,-69.41,-18.94,-10.41,0.0,-1.61,7.69,17.19,36.03,21.55,-1.06,-5.11,462.13,-818.45,599.14,-0.69,0.76,-1.23,0.75,7.0,2.42,-3.59,7.0,4.0,25011905.0,-325.7,-3.6,22.76,248.46,53.68,9.0,,18.213351534474555,72.23033842838234,248.6366484655255
USA,2025-01-19 03:13:28,2025-01-19 16:13:28,-36.8340705,174.7577471,75.87,73.74,267.11,151.28,40.54,56.17,27.09,2.85,265.4,1.01,-67.94,-17.77,-8.61,0.0,0.36,10.26,20.53,38.4,21.18,-1.57,-3.99,497.48,-804.5,488.51,-1.21,0.76,-1.05,1.36,7.0,1.47,-3.59,7.0,4.0,25011905.0,-326.7,-3.6,21.87,248.44,53.68,8.2,,20.362471688838014,71.12889132723868,246.74752831116197
USA,2025-01-19 03:13:29,2025-01-19 16:13:29,-36.8340769,174.7575178,76.36,73.41,269.9,150.39,40.59,56.39,26.89,0.87,268.87,0.85,-65.75,-17.69,-9.39,0.0,-0.66,8.76,18.49,36.11,20.98,-1.4,-2.73,611.12,-820.61,579.88,-0.59,0.77,-1.08,1.55,7.0,0.51,-3.59,7.0,4.0,25011905.0,-327.7,-3.6,21.51,248.38,53.68,21.8,,25.76052800665599,68.7712206808016,244.139471993344
USA,2025-01-19 03:13:30,2025-01-19 16:13:30,-36.8340779,174.7572847,77.88,75.03,270.49,149.98,40.67,56.69,26.08,-0.64,269.79,0.49,-66.86,-17.69,-8.82,0.0,0.43,10.35,20.65,38.3,20.61,-1.45,-1.99,816.09,-810.44,732.89,-0.12,0.77,-1.09,1.36,7.0,-0.89,-3.59,7.0,4.0,25011905.0,-328.7,-3.6,20.25,249.14,53.68,20.7,,29.907461104176207,67.50886277215821,240.5825388958238
